entry_time,exit_time,direction,entry_price,stop,target,exit_price,realized_r,natural_rr,exit_reason,hold_bars,ref_high,ref_low,atr_at_exit,cost_r,net_r
2023-09-04 09:25:00+00:00,2023-09-04 10:25:00+00:00,bear,1.26271,1.26373,1.26051,1.26373,-1.0,2.17,stop,12,1.26336,1.26051,0.00044105860282533645,0.10005189229535759,-1.1000518922953575
2023-09-05 13:00:00+00:00,2023-09-05 16:00:00+00:00,bear,1.25776,1.25827,1.2533,1.25827,-1.0,8.7,stop,36,1.25781,1.2533,0.0006832326560262946,0.22384633882610275,-1.2238463388261027
2023-09-07 15:40:00+00:00,2023-09-08 00:35:00+00:00,bear,1.24854,1.24903,1.24455,1.24903,-1.0,8.19,stop,107,1.24878,1.24455,0.0003030850179614374,0.19419234877153504,-1.1941923487715351
2023-09-08 08:05:00+00:00,2023-09-08 10:05:00+00:00,bear,1.24981,1.25102,1.24736,1.24736,2.0244,2.02,target,24,1.25013,1.24736,0.0005511590798800995,0.0661157024793425,1.9582842975206576
2023-09-08 13:35:00+00:00,2023-09-08 14:00:00+00:00,bear,1.24932,1.24988,1.24667,1.24988,-1.0,4.71,stop,5,1.24978,1.24667,0.0006851109173304222,0.2040277604758883,-1.2040277604758882
2023-09-11 06:00:00+00:00,2023-09-11 08:20:00+00:00,bear,1.25133,1.25274,1.24823,1.25274,-1.0,2.2,stop,28,1.25199,1.24823,0.00042222118228756007,0.07170997100310948,-1.0717099710031095
2023-09-11 13:35:00+00:00,2023-09-11 14:15:00+00:00,bear,1.25329,1.25438,1.25006,1.25438,-1.0,2.95,stop,8,1.2537,1.25006,0.000690626206653157,0.10507459663546252,-1.1050745966354625
2023-09-12 16:30:00+00:00,2023-09-12 19:50:00+00:00,bear,1.24822,1.24917,1.24592,1.24917,-1.0,2.43,stop,40,1.24835,1.24592,0.0002794198388910493,0.09891683362586716,-1.0989168336258672
2023-09-13 12:50:00+00:00,2023-09-13 13:30:00+00:00,bear,1.24911,1.25008,1.2441,1.25008,-1.0,5.18,stop,8,1.24978,1.2441,0.0011903631206913656,0.14383315055108095,-1.143833150551081
2023-09-13 13:30:00+00:00,2023-09-13 13:35:00+00:00,bear,1.24981,1.25052,1.24339,1.25052,-1.0,9.05,stop,1,1.24996,1.24339,0.0012189086120705523,0.1985146909908872,-1.1985146909908873
2023-09-15 06:15:00+00:00,2023-09-15 06:20:00+00:00,bear,1.24279,1.24307,1.24011,1.24307,-1.0,9.74,stop,1,1.24297,1.24011,0.00035523408736976876,0.3491489441733776,-1.3491489441733777
2023-09-18 06:20:00+00:00,2023-09-18 07:15:00+00:00,bear,1.24032,1.24048,1.23858,1.23858,10.9312,10.93,target,11,1.24036,1.23858,0.0004196334730442938,0.5000000000001938,10.431199999999807
2023-09-18 10:20:00+00:00,2023-09-18 10:30:00+00:00,bear,1.24044,1.24059,1.237,1.24059,-1.0,22.23,stop,2,1.24045,1.237,0.00043813416920535867,0.6793780564013583,-1.6793780564013583
2023-09-19 10:30:00+00:00,2023-09-19 10:35:00+00:00,bear,1.23903,1.23931,1.23697,1.23931,-1.0,7.38,stop,1,1.23924,1.23697,0.000525458342894943,0.3795461326600337,-1.3795461326600336
2023-09-21 07:10:00+00:00,2023-09-21 07:40:00+00:00,bear,1.23245,1.23316,1.23039,1.23039,2.9147,2.91,target,6,1.23248,1.23039,0.0005681483859363682,0.11267605633803002,2.80202394366197
2023-09-27 06:55:00+00:00,2023-09-27 08:25:00+00:00,bear,1.21534,1.21589,1.21397,1.21589,-1.0,2.48,stop,18,1.21571,1.21397,0.0004995695665444779,0.1908699605950121,-1.1908699605950122
2023-09-27 13:20:00+00:00,2023-09-27 14:10:00+00:00,bear,1.21503,1.21594,1.21307,1.21307,2.1449,2.14,target,10,1.21559,1.21307,0.0006776890483249286,0.08791208791209117,2.0569879120879087
2023-09-28 06:00:00+00:00,2023-09-28 06:35:00+00:00,bear,1.21412,1.21467,1.21298,1.21298,2.0583,2.06,target,7,1.21448,1.21298,0.0003880079347682575,0.14545454545459086,1.9128454545454092
2023-09-28 15:50:00+00:00,2023-09-29 02:20:00+00:00,bear,1.22207,1.22251,1.21705,1.22251,-1.0,11.37,stop,126,1.22235,1.21705,0.0003058222334013007,0.21657070834105893,-1.2165707083410588
2023-09-29 06:00:00+00:00,2023-09-29 06:05:00+00:00,bear,1.22249,1.22293,1.21989,1.22293,-1.0,5.88,stop,1,1.22281,1.21989,0.00034717697080369545,0.22127011031860383,-1.2212701103186039
2023-10-03 06:55:00+00:00,2023-10-03 07:55:00+00:00,bear,1.20842,1.2088,1.20605,1.2088,-1.0,6.32,stop,12,1.20874,1.20605,0.0005898224834761598,0.2881345372994591,-1.288134537299459
2023-10-03 14:45:00+00:00,2023-10-04 07:00:00+00:00,bear,1.20864,1.21027,1.2052,1.2052,2.1152,2.12,target,195,1.20885,1.2052,0.0004856752935509453,0.049079754601226384,2.066120245398774
2023-10-04 07:45:00+00:00,2023-10-04 07:55:00+00:00,bear,1.20791,1.2083,1.206,1.2083,-1.0,4.86,stop,2,1.20814,1.206,0.0006222747039410844,0.2849070133258601,-1.28490701332586
2023-10-05 13:35:00+00:00,2023-10-05 13:55:00+00:00,bear,1.21489,1.21577,1.21074,1.21577,-1.0,4.73,stop,4,1.21556,1.21074,0.0008632989186933218,0.1399601658348491,-1.139960165834849
2023-10-06 07:40:00+00:00,2023-10-06 07:45:00+00:00,bear,1.21935,1.21974,1.21694,1.21974,-1.0,6.18,stop,1,1.21956,1.21694,0.0005187211220747496,0.271630913086428,-1.271630913086428
2023-10-06 09:10:00+00:00,2023-10-06 10:05:00+00:00,bear,1.22026,1.22093,1.21635,1.22093,-1.0,5.85,stop,11,1.22068,1.21635,0.0005451760351901256,0.1600877638201179,-1.160087763820118
2023-10-10 09:45:00+00:00,2023-10-10 15:40:00+00:00,bear,1.22716,1.22762,1.22114,1.22762,-1.0,12.96,stop,71,1.22753,1.22114,0.0006856177834146297,0.24843671558859806,-1.248436715588598
2023-10-10 15:40:00+00:00,2023-10-10 15:50:00+00:00,bear,1.22743,1.22771,1.22351,1.22771,-1.0,14.07,stop,2,1.22754,1.22351,0.0006829561499850778,0.4076707410686795,-1.4076707410686795
2023-10-11 07:40:00+00:00,2023-10-11 07:55:00+00:00,bear,1.22983,1.23045,1.22763,1.22763,3.5547,3.55,target,3,1.23035,1.22763,0.0008058842362756048,0.12903225806450264,3.4256677419354973
2023-10-11 13:00:00+00:00,2023-10-11 13:15:00+00:00,bear,1.23123,1.2317,1.2268,1.2317,-1.0,9.52,stop,3,1.23152,1.2268,0.0009110946715153246,0.2671377310122854,-1.2671377310122853
2023-10-16 12:05:00+00:00,2023-10-16 12:20:00+00:00,bear,1.21756,1.21822,1.21514,1.21822,-1.0,3.65,stop,3,1.21776,1.21514,0.0005846179389081816,0.16550135900816929,-1.1655013590081693
2023-10-16 14:50:00+00:00,2023-10-16 15:10:00+00:00,bear,1.21829,1.21937,1.21423,1.21937,-1.0,3.76,stop,4,1.21841,1.21423,0.0006634455916497779,0.10478914776156671,-1.1047891477615668
2023-10-17 14:25:00+00:00,2023-10-17 15:10:00+00:00,bear,1.2187,1.21953,1.21326,1.21953,-1.0,6.53,stop,9,1.21906,1.21326,0.0008503768784665992,0.14761306496784815,-1.1476130649678482
2023-10-19 07:05:00+00:00,2023-10-19 07:45:00+00:00,bear,1.21394,1.21452,1.21234,1.21234,2.7676,2.77,target,8,1.21445,1.21234,0.000553683299157717,0.1379310344827527,2.629668965517247
2023-10-19 13:10:00+00:00,2023-10-19 13:35:00+00:00,bear,1.21434,1.21499,1.20897,1.21499,-1.0,8.28,stop,5,1.21444,1.20897,0.0006914940219365971,0.1762687709181891,-1.1762687709181892
2023-10-20 11:20:00+00:00,2023-10-20 11:45:00+00:00,bear,1.21366,1.21408,1.20929,1.21408,-1.0,10.34,stop,5,1.2138,1.20929,0.0005307351295146044,0.25365894398978134,-1.2536589439897814
2023-10-20 13:25:00+00:00,2023-10-20 13:30:00+00:00,bear,1.2145,1.21525,1.21134,1.21525,-1.0,4.24,stop,1,1.21491,1.21134,0.0006934498768513349,0.15289665845674988,-1.15289665845675
2023-10-24 06:15:00+00:00,2023-10-24 06:20:00+00:00,bear,1.22735,1.22772,1.22482,1.22772,-1.0,6.85,stop,1,1.22738,1.22482,0.0004119259289117631,0.27188188228538707,-1.271881882285387
2023-10-25 13:10:00+00:00,2023-10-25 14:20:00+00:00,bear,1.2137,1.21393,1.21135,1.21393,-1.0,10.1,stop,14,1.21384,1.21135,0.000646257259240682,0.4883167954872057,-1.4883167954872056
2023-10-26 13:00:00+00:00,2023-10-26 13:40:00+00:00,bear,1.21143,1.21271,1.2074,1.21271,-1.0,3.14,stop,8,1.21243,1.2074,0.0009388833058133921,0.09917512913333967,-1.0991751291333396
2023-10-27 09:30:00+00:00,2023-10-27 11:30:00+00:00,bear,1.21404,1.21432,1.21114,1.21114,10.4762,10.48,target,24,1.21412,1.21114,0.00047484562052007114,0.2857142857142266,10.190485714285774
2023-10-27 13:45:00+00:00,2023-10-27 14:10:00+00:00,bear,1.21441,1.21612,1.21052,1.21612,-1.0,2.27,stop,5,1.2147,1.21052,0.0009429421260282251,0.07435503292479755,-1.0743550329247975
2023-10-30 09:15:00+00:00,2023-10-30 09:20:00+00:00,bear,1.21313,1.21336,1.20899,1.21336,-1.0,17.94,stop,1,1.21329,1.20899,0.0006069907962802089,0.47978060788710114,-1.4797806078871012
2023-10-30 13:00:00+00:00,2023-10-30 14:00:00+00:00,bear,1.21408,1.21488,1.21042,1.21488,-1.0,4.57,stop,12,1.21444,1.21042,0.0006772826131770965,0.14233016332358422,-1.1423301633235843
2023-10-31 07:50:00+00:00,2023-10-31 08:20:00+00:00,bear,1.21591,1.21613,1.21365,1.21613,-1.0,10.31,stop,6,1.21599,1.21365,0.0004991439255092356,0.47707816488870786,-1.477078164888708
2023-10-31 09:10:00+00:00,2023-10-31 09:30:00+00:00,bear,1.21731,1.21771,1.21387,1.21771,-1.0,8.58,stop,4,1.21736,1.21387,0.0005074346959701785,0.2634293369961551,-1.2634293369961551
2023-11-01 07:05:00+00:00,2023-11-01 07:10:00+00:00,bear,1.21512,1.21553,1.21339,1.21553,-1.0,4.17,stop,1,1.21542,1.21339,0.00035390761229678477,0.2382814161337418,-1.2382814161337419
2023-11-01 14:25:00+00:00,2023-11-01 14:30:00+00:00,bear,1.21534,1.21566,1.21191,1.21566,-1.0,10.8,stop,1,1.2154,1.21191,0.0010501884484302206,0.4140919450673825,-1.4140919450673826
2023-11-02 09:25:00+00:00,2023-11-02 09:30:00+00:00,bear,1.21841,1.21867,1.21549,1.21867,-1.0,11.05,stop,1,1.2185,1.21549,0.0006212191151138272,0.4271575221373945,-1.4271575221373944
2023-11-06 13:20:00+00:00,2023-11-06 13:50:00+00:00,bull,1.23923,1.23846,1.24282,1.23846,-1.0,4.67,stop,6,1.24282,1.23904,0.0005584975389814158,0.1401621778559071,-1.140162177855907
2023-11-07 09:10:00+00:00,2023-11-07 09:20:00+00:00,bull,1.23114,1.23104,1.23365,1.23104,-1.0,25.27,stop,2,1.23365,1.23111,0.0004959814992146371,1.047990749607434,-2.0479907496074343
2023-11-07 17:05:00+00:00,2023-11-07 17:10:00+00:00,bull,1.22833,1.22813,1.23114,1.22813,-1.0,13.81,stop,1,1.23114,1.22832,0.0006415184687354284,0.5603796171839188,-1.5603796171839188
2023-11-09 07:15:00+00:00,2023-11-09 08:15:00+00:00,bull,1.22788,1.22752,1.22937,1.22752,-1.0,4.18,stop,12,1.22937,1.22772,0.00048504964813844795,0.2895902289080068,-1.2895902289080068
2023-11-09 13:15:00+00:00,2023-11-09 18:00:00+00:00,bull,1.22567,1.22512,1.23083,1.22512,-1.0,9.4,stop,57,1.23083,1.22534,0.0006493388590534277,0.20448535082302013,-1.2044853508230202
2023-11-10 07:00:00+00:00,2023-11-10 09:30:00+00:00,bull,1.22249,1.22111,1.22793,1.22111,-1.0,3.94,stop,30,1.22793,1.22124,0.000540279767272266,0.07754636837942101,-1.077546368379421
2023-11-10 14:55:00+00:00,2023-11-10 15:00:00+00:00,bull,1.22014,1.21983,1.223,1.21983,-1.0,9.34,stop,1,1.223,1.21999,0.0007185821840124123,0.3739648683890596,-1.3739648683890597
2023-11-15 09:15:00+00:00,2023-11-15 09:20:00+00:00,bull,1.24584,1.24574,1.24961,1.24574,-1.0,36.05,stop,1,1.24961,1.24583,0.0006411033523649913,1.120551676182619,-2.120551676182619
2023-11-16 07:50:00+00:00,2023-11-16 13:30:00+00:00,bull,1.23808,1.23759,1.24191,1.24191,7.7692,7.77,target,68,1.24191,1.23798,0.0006344653842345555,0.1632653061224152,7.605934693877584
2023-11-20 10:50:00+00:00,2023-11-20 11:05:00+00:00,bull,1.2473,1.2466,1.24943,1.2466,-1.0,3.05,stop,3,1.24943,1.24708,0.0006559738290933958,0.16114098779235206,-1.161140987792352
2023-11-22 13:55:00+00:00,2023-11-22 14:00:00+00:00,bull,1.25148,1.25081,1.25484,1.25081,-1.0,4.98,stop,1,1.25484,1.25127,0.0008182686750160035,0.18046781156837238,-1.1804678115683724
2023-11-27 09:00:00+00:00,2023-11-27 10:00:00+00:00,bull,1.26049,1.26037,1.26269,1.26037,-1.0,18.33,stop,12,1.26269,1.26047,0.0005062744026120713,0.8776143344208187,-1.8776143344208187
2023-11-27 16:30:00+00:00,2023-11-28 13:40:00+00:00,bull,1.26026,1.25998,1.2644,1.2644,14.8398,14.84,target,254,1.2644,1.26018,0.0006289428679523952,0.2857142857144532,14.554085714285547
2023-11-30 07:35:00+00:00,2023-11-30 07:40:00+00:00,bull,1.26918,1.26856,1.27056,1.26856,-1.0,2.24,stop,1,1.27056,1.26899,0.0004055048903586771,0.1617342653514893,-1.1617342653514893
2023-11-30 09:00:00+00:00,2023-11-30 09:45:00+00:00,bull,1.2662,1.266,1.27104,1.266,-1.0,23.89,stop,9,1.27104,1.26614,0.0006437158234112123,0.5609289558528648,-1.560928955852865
2023-12-01 07:55:00+00:00,2023-12-01 08:25:00+00:00,bull,1.26332,1.26283,1.2656,1.2656,4.6346,4.63,target,6,1.2656,1.26326,0.0005049064340850722,0.1632653061224152,4.471334693877584
2023-12-01 13:40:00+00:00,2023-12-01 13:45:00+00:00,bull,1.26359,1.2632,1.26746,1.2632,-1.0,9.9,stop,1,1.26746,1.26334,0.0006273537166795039,0.28555816880514484,-1.285558168805145
2023-12-04 07:40:00+00:00,2023-12-04 07:50:00+00:00,bull,1.26684,1.26656,1.26863,1.26656,-1.0,6.37,stop,2,1.26863,1.26667,0.0004162102833198798,0.36003755059276116,-1.360037550592761
2023-12-04 09:05:00+00:00,2023-12-04 09:10:00+00:00,bull,1.26612,1.26605,1.2685,1.26605,-1.0,33.14,stop,1,1.2685,1.26611,0.0005518139647650543,1.5370099748318633,-2.5370099748318635
2023-12-05 07:05:00+00:00,2023-12-05 07:10:00+00:00,bull,1.26272,1.26231,1.26438,1.26231,-1.0,4.1,stop,1,1.26438,1.26243,0.00037842127736514446,0.24127088748354159,-1.2412708874835416
2023-12-05 14:40:00+00:00,2023-12-05 14:45:00+00:00,bull,1.26166,1.26142,1.26451,1.26142,-1.0,11.86,stop,1,1.26451,1.26162,0.0006898529455642822,0.47705269699252306,-1.477052696992523
2023-12-06 11:10:00+00:00,2023-12-06 11:25:00+00:00,bull,1.2592,1.25883,1.26133,1.25883,-1.0,5.73,stop,3,1.26133,1.2591,0.0005045503975755882,0.2843987023749231,-1.284398702374923
2023-12-06 15:00:00+00:00,2023-12-06 17:45:00+00:00,bull,1.25836,1.25804,1.26111,1.25804,-1.0,8.72,stop,33,1.26111,1.25815,0.0005839671699633706,0.341244870306909,-1.3412448703069089
2023-12-06 17:50:00+00:00,2023-12-06 18:15:00+00:00,bull,1.25834,1.25755,1.26045,1.25755,-1.0,2.67,stop,5,1.26045,1.25812,0.0005570770804049217,0.13652386584840095,-1.136523865848401
2023-12-07 13:00:00+00:00,2023-12-07 13:30:00+00:00,bull,1.25611,1.25551,1.25932,1.25551,-1.0,5.39,stop,6,1.25932,1.25565,0.0006548694829050669,0.1879057902420401,-1.18790579024204
2023-12-08 09:30:00+00:00,2023-12-08 09:50:00+00:00,bull,1.25579,1.25562,1.25954,1.25562,-1.0,21.97,stop,4,1.25954,1.25568,0.0005104059734180238,0.6207076392405826,-1.6207076392405826
2023-12-11 16:15:00+00:00,2023-12-11 16:20:00+00:00,bull,1.25478,1.25443,1.25907,1.25443,-1.0,12.26,stop,1,1.25907,1.25464,0.0005910323686829981,0.31300462409750635,-1.3130046240975064
2023-12-12 09:20:00+00:00,2023-12-12 13:20:00+00:00,bull,1.25511,1.25419,1.2584,1.2584,3.5681,3.57,target,48,1.2584,1.2547,0.0005446812266612232,0.08695652173912742,3.4811434782608726
2023-12-12 13:55:00+00:00,2023-12-12 14:30:00+00:00,bull,1.25428,1.2538,1.2581,1.2538,-1.0,7.95,stop,7,1.2581,1.25424,0.0012053307724583507,0.29222195546438967,-1.2922219554643897
2023-12-13 11:15:00+00:00,2023-12-13 15:05:00+00:00,bull,1.25178,1.25087,1.256,1.25087,-1.0,4.65,stop,46,1.256,1.2517,0.000730372486971703,0.1280424443391093,-1.1280424443391093
2023-12-13 15:10:00+00:00,2023-12-13 16:40:00+00:00,bull,1.25099,1.25043,1.25319,1.25319,3.9104,3.91,target,18,1.25319,1.25092,0.0006221041735847455,0.1428571428571133,3.7675428571428866
2023-12-14 07:25:00+00:00,2023-12-14 07:30:00+00:00,bull,1.2628,1.2627,1.26525,1.2627,-1.0,23.92,stop,1,1.26525,1.26275,0.00045817815243167633,1.0290890762159515,-2.0290890762159517
2023-12-15 08:25:00+00:00,2023-12-15 08:30:00+00:00,bull,1.27521,1.27486,1.27735,1.27486,-1.0,6.06,stop,1,1.27735,1.27512,0.0006587024496556217,0.3226717785223696,-1.3226717785223696
2023-12-15 12:50:00+00:00,2023-12-15 13:30:00+00:00,bull,1.275,1.27392,1.27742,1.27392,-1.0,2.25,stop,8,1.27742,1.27416,0.0007077946004798378,0.10684234261481028,-1.1068423426148102
2023-12-18 15:35:00+00:00,2023-12-18 15:40:00+00:00,bull,1.26469,1.26441,1.26945,1.26441,-1.0,17.11,stop,1,1.26945,1.26453,0.0006961537938145015,0.4100274631810761,-1.410027463181076
2023-12-18 17:00:00+00:00,2023-12-19 07:15:00+00:00,bull,1.26324,1.26277,1.26723,1.26723,8.509,8.51,target,171,1.26723,1.26296,0.00045108960525815984,0.17021276595745752,8.338787234042544
2023-12-20 12:00:00+00:00,2023-12-20 12:45:00+00:00,bull,1.26511,1.26436,1.27246,1.26436,-1.0,9.85,stop,9,1.27246,1.2647,0.0005169978480116492,0.14113318986743795,-1.141133189867438
2023-12-21 09:10:00+00:00,2023-12-21 11:10:00+00:00,bull,1.26185,1.26114,1.26507,1.26507,4.5326,4.53,target,24,1.26507,1.2617,0.0005346019885710813,0.11267605633803002,4.419923943661971
2023-12-26 09:00:00+00:00,2023-12-26 12:40:00+00:00,bull,1.26893,1.26858,1.271,1.26858,-1.0,5.88,stop,44,1.271,1.2687,0.0002873134381575108,0.2696162054511882,-1.2696162054511881
2023-12-27 08:20:00+00:00,2023-12-27 08:25:00+00:00,bull,1.27171,1.27123,1.27308,1.27123,-1.0,2.88,stop,1,1.27308,1.27159,0.0004689001000864275,0.21551042709241977,-1.2155104270924197
2023-12-28 09:30:00+00:00,2023-12-28 10:45:00+00:00,bull,1.2802,1.279,1.28272,1.279,-1.0,2.1,stop,15,1.28272,1.2798,0.000572896912865216,0.09053737136937723,-1.0905373713693773
2023-12-28 13:00:00+00:00,2023-12-28 13:10:00+00:00,bull,1.27652,1.27602,1.28121,1.27602,-1.0,9.34,stop,2,1.28121,1.27646,0.0005647649646421556,0.2164764964641433,-1.2164764964641432
2023-12-28 17:50:00+00:00,2023-12-28 18:05:00+00:00,bull,1.27415,1.27277,1.27753,1.27277,-1.0,2.44,stop,3,1.27753,1.27374,0.0005760635182985687,0.07884288109777784,-1.078842881097778
2023-12-29 09:00:00+00:00,2023-12-29 09:05:00+00:00,bull,1.27392,1.2736,1.27723,1.2736,-1.0,10.29,stop,1,1.27723,1.27381,0.0004214644342292108,0.3158538178484367,-1.3158538178484367
2024-01-02 10:00:00+00:00,2024-01-02 10:05:00+00:00,bull,1.27145,1.2713,1.27596,1.2713,-1.0,29.17,stop,1,1.27596,1.27139,0.0006328112962172788,0.7442704320730591,-1.744270432073059
2024-01-02 13:25:00+00:00,2024-01-02 13:45:00+00:00,bull,1.26398,1.26339,1.27559,1.26339,-1.0,19.56,stop,4,1.27559,1.26392,0.0006829030149811913,0.19346635720176622,-1.1934663572017663
2024-01-03 10:20:00+00:00,2024-01-03 10:25:00+00:00,bull,1.26261,1.26231,1.26522,1.26231,-1.0,8.57,stop,1,1.26522,1.2624,0.0005333371555043821,0.35555619258410287,-1.3555561925841029
2024-01-03 15:05:00+00:00,2024-01-03 15:50:00+00:00,bear,1.26453,1.26571,1.26184,1.26184,2.2737,2.27,target,9,1.26466,1.26184,0.001035801106526076,0.0677966101694939,2.205903389830506
2024-01-04 13:15:00+00:00,2024-01-04 13:30:00+00:00,bull,1.2693,1.26818,1.27296,1.26818,-1.0,3.27,stop,3,1.27296,1.26857,0.0006921691817769288,0.10232898132932627,-1.1023289813293262
2024-01-05 09:00:00+00:00,2024-01-05 09:05:00+00:00,bull,1.26638,1.26589,1.26887,1.26589,-1.0,5.05,stop,1,1.26887,1.26608,0.0005333432606267221,0.21768808781900822,-1.2176880878190082
2024-01-08 08:15:00+00:00,2024-01-08 08:40:00+00:00,bull,1.26991,1.26928,1.27296,1.26928,-1.0,4.87,stop,5,1.27296,1.26977,0.0006412262807194869,0.1778751016443669,-1.177875101644367
2024-01-09 09:15:00+00:00,2024-01-09 10:05:00+00:00,bull,1.27278,1.27236,1.27505,1.27236,-1.0,5.43,stop,10,1.27505,1.27273,0.00048482349609383594,0.2481932733444529,-1.248193273344453
2024-01-12 07:15:00+00:00,2024-01-12 07:30:00+00:00,bull,1.27684,1.27625,1.27842,1.27625,-1.0,2.68,stop,3,1.27842,1.27652,0.0004311026820028578,0.17212734593248397,-1.172127345932484
2024-01-12 10:25:00+00:00,2024-01-12 11:20:00+00:00,bull,1.27532,1.27463,1.27792,1.27463,-1.0,3.77,stop,11,1.27792,1.2753,0.0004395398279774871,0.1477927411577719,-1.147792741157772
2024-01-15 09:00:00+00:00,2024-01-15 09:15:00+00:00,bull,1.27387,1.27346,1.27599,1.27346,-1.0,5.2,stop,3,1.27599,1.27386,0.00047444161767181705,0.2529806850819157,-1.2529806850819156
2024-01-15 14:50:00+00:00,2024-01-16 00:20:00+00:00,bull,1.27132,1.27123,1.27417,1.27123,-1.0,30.91,stop,114,1.27417,1.27128,0.00019829351558861745,0.999051953105637,-1.999051953105637
2024-01-16 13:40:00+00:00,2024-01-16 16:20:00+00:00,bear,1.26668,1.2673,1.26201,1.2673,-1.0,7.48,stop,32,1.26677,1.26201,0.0010287535741034968,0.21199625597606622,-1.2119962559760662
2024-01-17 07:05:00+00:00,2024-01-17 07:20:00+00:00,bear,1.26373,1.2646,1.26161,1.2646,-1.0,2.44,stop,3,1.26433,1.26161,0.0007635034685499684,0.13583353267529705,-1.135833532675297
2024-01-17 09:50:00+00:00,2024-01-17 09:55:00+00:00,bear,1.2675,1.2677,1.25963,1.2677,-1.0,39.82,stop,1,1.26758,1.25963,0.0006882889338039099,0.5720722334510405,-1.5720722334510406
2024-01-17 13:30:00+00:00,2024-01-17 14:35:00+00:00,bull,1.26519,1.26411,1.26958,1.26411,-1.0,4.06,stop,13,1.26958,1.26434,0.0007270275167924073,0.1077327554070589,-1.1077327554070588
2024-01-18 10:00:00+00:00,2024-01-18 13:30:00+00:00,bull,1.26819,1.26719,1.27039,1.26719,-1.0,2.19,stop,42,1.27039,1.26773,0.0006330974288272813,0.11165487144137637,-1.1116548714413763
2024-01-19 07:05:00+00:00,2024-01-19 08:30:00+00:00,bull,1.26791,1.26705,1.27016,1.26705,-1.0,2.62,stop,17,1.27016,1.26727,0.0005709437543285202,0.12621766013536692,-1.1262176601353668
2024-01-19 14:20:00+00:00,2024-01-19 14:30:00+00:00,bull,1.26738,1.26671,1.26904,1.26671,-1.0,2.48,stop,2,1.26904,1.26697,0.0005125331393730928,0.1576517268188997,-1.1576517268188997
2024-01-22 07:30:00+00:00,2024-01-22 07:35:00+00:00,bull,1.27028,1.27015,1.27175,1.27015,-1.0,11.47,stop,1,1.27175,1.27021,0.0003831959756475438,0.7627676829402745,-1.7627676829402745
2024-01-23 09:10:00+00:00,2024-01-23 09:45:00+00:00,bull,1.27264,1.27212,1.27467,1.27212,-1.0,3.87,stop,7,1.27467,1.27257,0.00041477996091858466,0.19372884239598948,-1.1937288423959895
2024-01-25 13:25:00+00:00,2024-01-25 13:30:00+00:00,bull,1.27206,1.27183,1.27424,1.27183,-1.0,9.29,stop,1,1.27424,1.27202,0.0007846232418528346,0.5183963569246365,-1.5183963569246366
2024-01-25 17:05:00+00:00,2024-01-25 17:35:00+00:00,bull,1.26907,1.2689,1.274,1.2689,-1.0,28.55,stop,6,1.274,1.26904,0.0007005909937756981,0.6766444099340151,-1.6766444099340152
2024-01-26 17:10:00+00:00,2024-01-26 17:30:00+00:00,bull,1.27149,1.27091,1.27582,1.27091,-1.0,7.45,stop,4,1.27582,1.27134,0.00048645499429655,0.17986680985314313,-1.179866809853143
2024-01-29 09:05:00+00:00,2024-01-29 09:15:00+00:00,bull,1.2705,1.2699,1.27184,1.2699,-1.0,2.23,stop,2,1.27184,1.27001,0.00043937065345620187,0.16994755445470222,-1.1699475544547022
2024-01-30 17:15:00+00:00,2024-01-30 19:00:00+00:00,bear,1.26861,1.26892,1.26399,1.26892,-1.0,14.78,stop,21,1.26875,1.26399,0.00039111430465871375,0.32114746849330733,-1.3211474684933073
2024-01-31 08:50:00+00:00,2024-01-31 09:55:00+00:00,bear,1.26924,1.26975,1.26724,1.26724,3.893,3.89,target,13,1.26944,1.26724,0.0004939912093432192,0.15686274509803602,3.736137254901964
2024-01-31 13:15:00+00:00,2024-01-31 13:30:00+00:00,bear,1.26939,1.27027,1.2667,1.27027,-1.0,3.06,stop,3,1.26963,1.2667,0.0005569805747655461,0.12255571447531627,-1.1225557144753162
2024-02-01 12:45:00+00:00,2024-02-01 15:00:00+00:00,bear,1.26786,1.26862,1.26419,1.26419,4.8375,4.84,target,27,1.26802,1.26419,0.0008717786088336341,0.10526315789472385,4.7322368421052765
2024-02-01 15:55:00+00:00,2024-02-01 16:00:00+00:00,bear,1.26817,1.26863,1.26249,1.26863,-1.0,12.24,stop,1,1.26854,1.26249,0.0009022953825676835,0.27198862854002187,-1.271988628540022
2024-02-06 07:20:00+00:00,2024-02-06 13:05:00+00:00,bear,1.25554,1.25655,1.25181,1.25655,-1.0,3.71,stop,69,1.25614,1.25181,0.0005103020882864861,0.1044704004102267,-1.1044704004102268
2024-02-06 13:20:00+00:00,2024-02-06 14:40:00+00:00,bear,1.25612,1.25721,1.25359,1.25721,-1.0,2.31,stop,16,1.2564,1.25359,0.0005392502829017787,0.09813074692209676,-1.0981307469220967
2024-02-06 17:10:00+00:00,2024-02-06 17:20:00+00:00,bear,1.2593,1.25967,1.25557,1.25967,-1.0,10.04,stop,2,1.25946,1.25557,0.0005072620364386625,0.284765140059293,-1.284765140059293
2024-02-07 09:35:00+00:00,2024-02-07 13:30:00+00:00,bear,1.26287,1.26376,1.25987,1.26376,-1.0,3.37,stop,47,1.263,1.25987,0.0004245204665716605,0.11373710486356911,-1.1137371048635691
