trigger_time,session,direction,entry_time,entry_type,entry_price,stop,target,htf_mid,r_distance,exit_time,exit_reason,n_partials,realized_r,pnl_usd,lot_size,balance_after,month
2023-02-28 04:00:00+00:00,asian,bear,2023-02-28 05:05:00+00:00,OB,136.289,136.3287447120102,136.181,136.2415,0.039744712010218564,2023-02-28 05:20:00+00:00,stop,0,-1.201,-1639.36,46.8073,134860.39,2023-02
2023-02-28 10:00:00+00:00,london,bull,2023-02-28 11:10:00+00:00,OB,136.682,136.5945031460288,136.762,136.69150000000002,0.08749685397117446,2023-02-28 11:55:00+00:00,all_targets,3,0.823,1109.9,21.067,135970.29,2023-02
2023-02-28 22:00:00+00:00,off_hours,bull,2023-02-28 23:00:00+00:00,OB,136.159,136.07964095220166,136.251,136.1895,0.07935904779833436,2023-02-28 23:25:00+00:00,all_targets,3,0.979,1331.15,23.3289,137301.44,2023-02
2023-03-09 19:00:00+00:00,ny_pm,bull,2023-03-09 20:10:00+00:00,OB,136.086,135.98055949281633,136.246,136.1465,0.1054405071836868,2023-03-09 20:50:00+00:00,stop,1,0.424,582.16,17.7207,137883.6,2023-03
2023-03-24 18:00:00+00:00,ny_pm,bear,2023-03-24 19:00:00+00:00,OB,130.74,130.86768682546298,130.646,130.736,0.12768682546297327,2023-03-26 21:00:00+00:00,all_targets,3,0.674,929.34,14.1181,138812.94,2023-03
2023-03-28 08:00:00+00:00,london_kz,bear,2023-03-28 09:00:00+00:00,OB,131.097,131.30153041363016,130.89,131.06599999999997,0.20453041363015245,2023-03-28 09:55:00+00:00,all_targets,3,0.967,1342.32,8.8974,140155.26,2023-03
2023-04-05 00:00:00+00:00,asian_kz,bull,2023-04-05 01:15:00+00:00,OB,131.392,131.2970237044891,131.713,131.54149999999998,0.09497629551088949,2023-04-05 02:05:00+00:00,all_targets,3,1.692,2371.43,19.3893,142526.69,2023-04
2023-04-05 03:00:00+00:00,asian,bear,2023-04-05 04:00:00+00:00,OB,131.71,131.84885339046994,131.55,131.683,0.13885339046993295,2023-04-05 05:50:00+00:00,all_targets,3,1.019,1452.35,13.5194,143979.04,2023-04
2023-04-06 08:00:00+00:00,london_kz,bull,2023-04-06 09:05:00+00:00,OB,131.319,131.17792913217295,131.482,131.3505,0.1410708678270396,2023-04-06 09:15:00+00:00,stop,0,-1.057,-1521.86,13.4026,142457.18,2023-04
2023-04-07 11:00:00+00:00,ny_am_kz,bull,2023-04-07 12:25:00+00:00,OB,131.571,131.52038852250774,131.702,131.6135,0.0506114774922537,2023-04-07 12:30:00+00:00,all_targets,3,1.46,2079.87,37.0336,144537.05,2023-04
2023-04-14 10:00:00+00:00,london,bull,2023-04-14 12:25:00+00:00,OB,132.457,132.3933769523197,132.553,132.4855,0.06362304768029503,2023-04-14 12:30:00+00:00,stop,0,-1.126,-1627.49,30.0912,142909.56,2023-04
2023-04-17 08:00:00+00:00,london_kz,bull,2023-04-17 09:00:00+00:00,OB,133.953,133.82993959466535,134.06,133.9615,0.12306040533465534,2023-04-17 09:40:00+00:00,all_targets,3,0.804,1148.99,15.5559,144058.55,2023-04
2023-04-17 17:00:00+00:00,ny_pm,bull,2023-04-17 18:20:00+00:00,OB,134.417,134.37988778301195,134.528,134.4615,0.03711221698804934,2023-04-17 20:25:00+00:00,stop,2,1.084,1561.59,52.1767,145620.14,2023-04
2023-04-19 09:00:00+00:00,london,bear,2023-04-19 10:10:00+00:00,OB,134.86,135.13928851415534,134.723,134.8225,0.27928851415532563,2023-04-19 11:50:00+00:00,all_targets,3,0.462,672.77,7.0316,146292.91,2023-04
2023-04-19 17:00:00+00:00,ny_pm,bull,2023-04-19 18:00:00+00:00,OB,134.744,134.64264569618192,134.853,134.75549999999998,0.10135430381808419,2023-04-19 21:25:00+00:00,stop,0,-1.079,-1578.5,19.4487,144714.41,2023-04
2023-04-27 22:00:00+00:00,off_hours,bull,2023-04-27 23:30:00+00:00,OB,133.843,133.81625851583755,133.976,133.91,0.02674148416244293,2023-04-27 23:40:00+00:00,stop,2,1.001,1448.59,72.4306,146163.0,2023-04
2023-05-03 15:00:00+00:00,london_close,bull,2023-05-03 16:15:00+00:00,OB,135.231,135.05795960177494,135.491,135.2965,0.17304039822505501,2023-05-03 18:00:00+00:00,stop,1,0.454,663.58,11.4226,146826.58,2023-05
2023-05-17 22:00:00+00:00,off_hours,bear,2023-05-18 00:05:00+00:00,OB,137.677,137.69910410584427,137.53,137.596,0.02210410584427791,2023-05-18 00:15:00+00:00,stop,2,0.938,1377.23,91.452,148203.81,2023-05
2023-05-31 14:00:00+00:00,london_close,bear,2023-05-31 15:15:00+00:00,OB,139.826,140.40590580808757,139.553,139.73399999999998,0.5799058080875739,2023-05-31 17:35:00+00:00,all_targets,3,0.457,677.29,3.5735,148881.1,2023-05
2023-05-31 16:00:00+00:00,ny_pm,bear,2023-05-31 17:20:00+00:00,OB,139.754,139.9460802017781,139.604,139.7315,0.19208020177811136,2023-05-31 17:25:00+00:00,all_targets,3,0.739,1100.23,10.8323,149981.33,2023-05
2023-06-06 14:00:00+00:00,london_close,bear,2023-06-06 15:00:00+00:00,OB,139.815,139.99900276865353,139.629,139.791,0.18400276865352794,2023-06-06 15:50:00+00:00,all_targets,3,0.962,1442.82,11.3964,151424.15,2023-06
2023-06-12 00:00:00+00:00,asian_kz,bull,2023-06-12 01:05:00+00:00,OB,139.389,139.26025141867984,139.441,139.3915,0.12874858132016698,2023-06-12 01:25:00+00:00,all_targets,3,0.342,517.87,16.3939,151942.02,2023-06
2023-06-13 08:00:00+00:00,london_kz,bear,2023-06-13 09:00:00+00:00,OB,139.552,139.6325545973011,139.466,139.542,0.08055459730110215,2023-06-13 11:20:00+00:00,stop,0,-1.099,-1669.84,26.3223,150272.18,2023-06
2023-06-15 07:00:00+00:00,london_kz,bear,2023-06-15 08:00:00+00:00,OB,141.295,141.51094970429656,141.152,141.2805,0.21594970429657678,2023-06-15 08:45:00+00:00,all_targets,3,0.625,939.2,9.8322,151211.38,2023-06
2023-06-19 22:00:00+00:00,off_hours,bull,2023-06-19 23:55:00+00:00,OB,141.893,141.83105738397396,141.96,141.91500000000002,0.06194261602604456,2023-06-20 00:00:00+00:00,all_targets,3,0.912,1379.05,34.6382,152590.43,2023-06
2023-06-26 23:00:00+00:00,off_hours,bull,2023-06-27 00:20:00+00:00,OB,143.391,143.36562470199306,143.49,143.44299999999998,0.025375298006935054,2023-06-27 00:30:00+00:00,stop,2,0.985,1503.02,86.226,154093.45,2023-06
2023-06-28 03:00:00+00:00,asian,bull,2023-06-28 04:00:00+00:00,OB,143.953,143.8411436389002,144.048,143.9685,0.11185636109979669,2023-06-28 07:05:00+00:00,all_targets,3,0.778,1198.85,19.831,155292.3,2023-06
2023-06-29 11:00:00+00:00,ny_am_kz,bull,2023-06-29 12:00:00+00:00,OB,144.247,144.14493625130214,144.382,144.281,0.10206374869787282,2023-06-29 12:30:00+00:00,all_targets,3,1.083,1681.82,21.9475,156974.12,2023-06
2023-06-30 10:00:00+00:00,london,bear,2023-06-30 11:45:00+00:00,OB,144.722,144.7589997284957,144.584,144.66250000000002,0.03699972849568667,2023-06-30 12:10:00+00:00,all_targets,3,1.63,2558.68,61.3994,159532.8,2023-06
2023-07-03 05:00:00+00:00,asian,bull,2023-07-03 06:00:00+00:00,OB,144.496,144.36196356321946,144.624,144.52100000000002,0.13403643678054777,2023-07-03 06:15:00+00:00,all_targets,3,0.895,1427.82,17.1982,160960.62,2023-07
2023-07-11 04:00:00+00:00,asian,bull,2023-07-11 05:10:00+00:00,OB,140.659,140.59247995819038,140.88,140.7505,0.06652004180961058,2023-07-11 05:15:00+00:00,stop,0,-1.12,-1802.76,34.0357,159157.86,2023-07
2023-07-12 17:00:00+00:00,ny_pm,bear,2023-07-12 18:00:00+00:00,OB,138.391,138.4962575093995,138.197,138.341,0.1052575093995074,2023-07-12 19:20:00+00:00,stop,1,0.424,674.83,20.9258,159832.69,2023-07
2023-07-14 13:00:00+00:00,ny_am_kz,bear,2023-07-14 14:00:00+00:00,OB,138.942,139.00169872044492,138.492,138.7035,0.05969872044491353,2023-07-14 14:05:00+00:00,stop,0,-1.134,-1812.5,37.1992,158020.19,2023-07
2023-07-18 10:00:00+00:00,london,bull,2023-07-18 11:00:00+00:00,OB,138.238,138.1042705698392,138.358,138.2585,0.1337294301607983,2023-07-18 11:30:00+00:00,all_targets,3,0.838,1324.21,16.3348,159344.4,2023-07
2023-07-19 07:00:00+00:00,london_kz,bull,2023-07-19 08:00:00+00:00,OB,139.423,139.18976598747665,139.678,139.449,0.2332340125233543,2023-07-19 08:50:00+00:00,all_targets,3,1.012,1612.57,9.5253,160956.97,2023-07
2023-07-20 09:00:00+00:00,london,bull,2023-07-20 10:15:00+00:00,OB,139.443,139.34599216860082,139.665,139.5115,0.09700783139919622,2023-07-20 10:25:00+00:00,stop,0,-1.082,-1741.55,23.1366,159215.42,2023-07
2023-07-25 11:00:00+00:00,ny_am_kz,bear,2023-07-25 12:30:00+00:00,OB,141.41,141.73919025626662,141.348,141.40300000000002,0.329190256266628,2023-07-25 12:35:00+00:00,all_targets,3,0.164,261.11,6.8394,159476.53,2023-07
2023-08-09 12:00:00+00:00,ny_am_kz,bear,2023-08-09 13:20:00+00:00,OB,143.41,143.5367582381561,143.344,143.398,0.12675823815609988,2023-08-09 13:25:00+00:00,all_targets,3,0.458,730.4,18.0426,160206.93,2023-08
2023-08-09 16:00:00+00:00,ny_pm,bull,2023-08-09 17:10:00+00:00,OB,143.524,143.39921629614452,143.727,143.6295,0.12478370385548487,2023-08-09 18:35:00+00:00,all_targets,3,1.249,2000.98,18.4267,162207.91,2023-08
2023-08-11 19:00:00+00:00,ny_pm,bear,2023-08-11 20:00:00+00:00,OB,144.951,144.99633469248658,144.903,144.94650000000001,0.045334692486591166,2023-08-11 20:55:00+00:00,all_targets,3,0.853,1383.63,51.8636,163591.54,2023-08
2023-08-23 04:00:00+00:00,asian,bear,2023-08-23 05:00:00+00:00,OB,145.661,145.74235422760694,145.604,145.6595,0.081354227606937,2023-08-23 05:30:00+00:00,all_targets,3,0.602,984.82,29.2903,164576.36,2023-08
2023-08-24 03:00:00+00:00,asian,bull,2023-08-24 04:00:00+00:00,OB,145.001,144.9214538434792,145.065,145.0035,0.07954615652079156,2023-08-24 04:30:00+00:00,all_targets,3,0.704,1158.62,29.9999,165734.98,2023-08
2023-08-25 03:00:00+00:00,asian,bull,2023-08-25 04:00:00+00:00,OB,146.07,145.90285147463968,146.179,146.0805,0.167148525360318,2023-08-25 06:05:00+00:00,all_targets,3,0.604,1001.04,14.4835,166736.02,2023-08
2023-08-28 18:00:00+00:00,ny_pm,bull,2023-08-28 19:00:00+00:00,OB,146.502,146.42204926302384,146.578,146.519,0.07995073697617272,2023-08-28 22:20:00+00:00,stop,0,-1.1,-1834.1,30.5528,164901.92,2023-08
2023-08-29 18:00:00+00:00,ny_pm,bear,2023-08-29 19:00:00+00:00,OB,145.856,146.0024984212127,145.772,145.845,0.14649842121269785,2023-08-29 19:10:00+00:00,all_targets,3,0.519,855.84,16.4179,165757.76,2023-08
2023-08-31 05:00:00+00:00,asian,bear,2023-08-31 06:50:00+00:00,OB,146.044,146.046174396751,145.865,145.948,0.00217439675100195,2023-08-31 07:00:00+00:00,stop,2,-2.379,-3943.38,1113.3169,161814.38,2023-08
2023-09-08 10:00:00+00:00,london,bull,2023-09-08 12:25:00+00:00,OB,147.315,147.2374311284064,147.411,147.3395,0.07756887159359849,2023-09-08 12:35:00+00:00,stop,1,0.397,642.4,30.731,162456.78,2023-09
2023-09-18 10:00:00+00:00,london,bull,2023-09-18 11:10:00+00:00,OB,147.593,147.5789710635793,147.667,147.63299999999998,0.014028936420686478,2023-09-18 11:20:00+00:00,stop,2,0.73,1185.93,170.9145,163642.71,2023-09
2023-09-21 21:00:00+00:00,off_hours,bull,2023-09-21 22:00:00+00:00,OB,147.548,147.49812380346467,147.603,147.55450000000002,0.0498761965353367,2023-09-21 23:05:00+00:00,all_targets,3,0.891,1458.06,48.4102,165100.77,2023-09
2023-09-27 06:00:00+00:00,london_kz,bear,2023-09-27 07:05:00+00:00,OB,149.066,149.15437844806482,149.008,149.053,0.08837844806481598,2023-09-27 07:50:00+00:00,all_targets,3,0.566,934.47,27.8472,166035.24,2023-09
2023-09-28 21:00:00+00:00,off_hours,bull,2023-09-28 22:00:00+00:00,OB,149.258,149.20997518627388,149.305,149.2655,0.04802481372612988,2023-09-28 22:10:00+00:00,stop,0,-1.167,-1937.63,51.6027,164097.61,2023-09
2023-10-02 09:00:00+00:00,london,bull,2023-10-02 10:10:00+00:00,OB,149.714,149.64492975567543,149.789,149.723,0.0690702443245641,2023-10-02 10:15:00+00:00,stop,0,-1.116,-1831.33,35.5692,162266.28,2023-10
2023-11-01 16:00:00+00:00,ny_pm,bull,2023-11-01 18:00:00+00:00,OB,150.961,150.94127194837912,151.153,151.0575,0.019728051620887754,2023-11-01 18:20:00+00:00,all_targets,3,2.641,4285.45,124.1678,166551.73,2023-11
2023-11-10 10:00:00+00:00,london,bear,2023-11-10 11:10:00+00:00,OB,151.454,151.4866635549817,151.379,151.41649999999998,0.0326635549816956,2023-11-10 11:30:00+00:00,stop,0,-1.245,-2073.57,77.2265,164478.16,2023-11
2023-11-17 11:00:00+00:00,london,bull,2023-11-17 12:40:00+00:00,OB,149.34,149.21520905222698,149.645,149.4455,0.1247909477730218,2023-11-17 12:50:00+00:00,stop,0,-1.064,-1750.05,19.6835,162728.11,2023-11
2023-11-20 17:00:00+00:00,ny_pm,bull,2023-11-20 18:00:00+00:00,OB,148.303,148.17878847217202,148.422,148.3385,0.12421152782798117,2023-11-20 18:05:00+00:00,stop,0,-1.064,-1731.43,19.429,160996.68,2023-11
2023-11-21 10:00:00+00:00,london,bear,2023-11-21 11:00:00+00:00,OB,147.621,147.80822264480216,147.416,147.6025,0.1872226448021479,2023-11-21 13:20:00+00:00,all_targets,3,1.005,1618.02,12.6942,162614.7,2023-11
2023-11-30 00:00:00+00:00,off_hours,bear,2023-11-30 01:20:00+00:00,OB,147.084,147.19466280267736,146.84,146.9765,0.11066280267735351,2023-11-30 03:20:00+00:00,stop,1,0.428,695.99,21.6134,163310.69,2023-11
2023-11-30 04:00:00+00:00,asian,bear,2023-11-30 05:25:00+00:00,OB,147.073,147.15688924864295,146.993,147.059,0.08388924864294722,2023-11-30 06:25:00+00:00,all_targets,3,0.858,1401.21,28.6313,164711.9,2023-11
2023-12-08 15:00:00+00:00,london_close,bull,2023-12-08 16:05:00+00:00,OB,144.408,143.83431807898882,144.791,144.48149999999998,0.5736819210111719,2023-12-08 16:45:00+00:00,all_targets,3,0.654,1077.22,4.1462,165789.12,2023-12
2023-12-13 15:00:00+00:00,london_close,bear,2023-12-13 16:05:00+00:00,OB,145.177,145.4543792750126,145.036,145.174,0.2773792750126063,2023-12-13 17:10:00+00:00,all_targets,3,0.479,794.13,8.6772,166583.25,2023-12
2023-12-15 20:00:00+00:00,ny_pm,bull,2023-12-15 21:50:00+00:00,OB,142.157,142.02527190651824,142.31,142.1815,0.13172809348176884,2023-12-17 22:00:00+00:00,stop,0,-1.061,-1767.45,17.9772,164815.8,2023-12
