trigger_time,session,direction,entry_time,entry_type,entry_price,stop,target,htf_mid,r_distance,exit_time,exit_reason,n_partials,realized_r,pnl_usd,lot_size,balance_after,month
2024-02-07 10:00:00+00:00,london,bear,2024-02-07 11:25:00+00:00,OB,17586.01,17596.9672622735,17561.586,17575.375,10.957262273503147,2024-02-07 11:30:00+00:00,stop,0,-1.137,-1696.57,136.1789,147518.19,2024-02
2024-02-20 05:00:00+00:00,asian,bull,2024-02-20 06:00:00+00:00,OB,17625.589,17609.188735294196,17636.321,17626.014499999997,16.400264705804148,2024-02-20 06:15:00+00:00,all_targets,3,0.563,830.53,89.9487,148348.72,2024-02
2024-02-21 15:00:00+00:00,london_close,bear,2024-02-21 16:10:00+00:00,OB,17447.499,17468.685296618154,17389.975,17422.332,21.1862966181543,2024-02-21 16:50:00+00:00,stop,1,0.429,636.42,70.0211,148985.14,2024-02
2024-04-03 07:00:00+00:00,london_kz,bear,2024-04-03 08:00:00+00:00,OB,18080.489,18094.903983255266,18057.254,18070.259,14.414983255264815,2024-04-03 08:45:00+00:00,stop,0,-1.104,-1644.8,103.3544,147340.34,2024-04
2024-04-09 13:00:00+00:00,ny_am_kz,bear,2024-04-09 14:00:00+00:00,OB,18161.276,18213.10270795124,18143.754,18161.0205,51.82670795123704,2024-04-09 14:05:00+00:00,all_targets,3,0.309,455.28,28.4294,147795.62,2024-04
2024-04-23 09:00:00+00:00,london,bear,2024-04-23 10:10:00+00:00,OB,17249.808,17263.267091365433,17223.176,17241.17,13.45909136543196,2024-04-23 10:30:00+00:00,stop,0,-1.111,-1642.01,109.811,146153.61,2024-04
2024-04-29 08:00:00+00:00,london_kz,bear,2024-04-29 09:05:00+00:00,OB,17772.376,17785.870825847767,17753.842,17766.931,13.49482584776706,2024-04-29 09:20:00+00:00,all_targets,3,1.076,1572.61,108.3034,147726.22,2024-04
2024-05-01 14:00:00+00:00,london_close,bull,2024-05-01 15:05:00+00:00,OB,17352.231,17308.754663877306,17397.52,17369.936999999998,43.47633612269419,2024-05-01 15:15:00+00:00,stop,0,-1.035,-1528.97,33.9785,146197.25,2024-05
2024-05-07 09:00:00+00:00,london,bear,2024-05-07 10:55:00+00:00,OB,18074.499,18092.765753523316,18048.342,18068.331,18.266753523315856,2024-05-07 11:35:00+00:00,all_targets,3,1.134,1657.88,80.0346,147855.13,2024-05
2024-05-16 13:00:00+00:00,ny_am_kz,bull,2024-05-16 14:00:00+00:00,OB,18606.743,18577.875759382074,18640.309,18616.2705,28.867240617924836,2024-05-16 14:45:00+00:00,all_targets,3,1.029,1521.43,51.219,149376.56,2024-05
2024-05-29 10:00:00+00:00,london,bear,2024-05-29 12:10:00+00:00,OB,18761.675,18765.696141660745,18731.153,18745.5425,4.021141660745343,2024-05-29 12:15:00+00:00,stop,0,-1.373,-2050.94,371.478,147325.62,2024-05
2024-06-06 08:00:00+00:00,london_kz,bear,2024-06-06 09:05:00+00:00,OB,19053.419,19063.256745484137,19033.654,19045.415,9.837745484135667,2024-06-06 09:40:00+00:00,all_targets,3,1.349,1987.42,149.7555,149313.04,2024-06
2024-06-18 15:00:00+00:00,london_close,bull,2024-06-18 16:10:00+00:00,OB,19886.486,19837.450711807116,19926.232,19897.387000000002,49.035288192884764,2024-06-18 17:20:00+00:00,all_targets,3,0.78,1164.64,30.4501,150477.68,2024-06
2024-06-19 11:00:00+00:00,ny_am_kz,bear,2024-06-19 12:45:00+00:00,OB,19953.109,19956.662990890425,19942.275,19948.503,3.553990890424757,2024-06-19 12:55:00+00:00,stop,0,-1.422,-2139.79,423.4048,148337.89,2024-06
2024-06-19 13:00:00+00:00,ny_am_kz,bear,2024-06-19 14:00:00+00:00,OB,19953.109,19963.813664810437,19941.942,19950.0155,10.704664810436952,2024-06-19 14:30:00+00:00,all_targets,3,0.881,1306.86,138.5731,149644.75,2024-06
2024-06-21 11:00:00+00:00,ny_am_kz,bear,2024-06-21 12:35:00+00:00,OB,19749.598,19773.088013150722,19712.653,19735.281,23.490013150720188,2024-06-21 13:35:00+00:00,stop,1,0.436,652.45,63.7057,150297.2,2024-06
2024-06-26 17:00:00+00:00,ny_pm,bull,2024-06-26 18:00:00+00:00,OB,19708.242,19670.343229042348,19755.108,19717.831,37.89877095765041,2024-06-26 19:00:00+00:00,stop,0,-1.04,-1563.09,39.6575,148734.11,2024-06
