side,entry_time,entry_price,stop,target,exit_time,exit_price,exit_reason,realized_r,atr_at_exit,level_price,level_time,h4_signal,cost_r,net_r
short,2024-09-23 02:30:00+00:00,2622.865,2626.386503836339,2612.3004884909815,2024-09-23 03:00:00+00:00,2626.386503836339,stop,-1.0,2.5684140874377803,2625.574,1726853400000000000,-1,0.10745997220473096,-1.107459972204731
short,2024-09-23 11:00:00+00:00,2622.255,2624.6076032900964,2615.197190129711,2024-09-23 11:30:00+00:00,2624.6076032900964,stop,-1.0,2.642810476636948,2622.615,1727045100000000000,-1,0.16243304829187694,-1.162433048291877
long,2024-09-27 13:00:00+00:00,2669.208,2665.210916419932,2681.1992507402047,2024-09-27 13:15:00+00:00,2665.210916419932,stop,-1.0,3.569544414496652,2666.835,1727345700000000000,1,0.10719746338592263,-1.1071974633859227
long,2024-09-27 14:15:00+00:00,2661.235,2656.4171057890794,2675.6886826327623,2024-09-27 14:45:00+00:00,2656.4171057890794,stop,-1.0,4.495852408938898,2659.704,1727236800000000000,1,0.09854774714038621,-1.0985477471403862
long,2024-09-27 16:00:00+00:00,2650.905,2644.3406813062606,2670.597956081219,2024-09-27 17:30:00+00:00,2644.3406813062606,stop,-1.0,4.682159012325687,2649.715,1727285400000000000,1,0.07374839236217802,-1.073748392362178
long,2024-09-27 18:30:00+00:00,2646.565,2642.053632549841,2660.099102350477,2024-09-29 22:00:00+00:00,2660.099102350477,target,3.0,3.7561197922745655,2644.665,1727451900000000000,1,0.055415570281509244,2.944584429718491
long,2024-09-29 22:30:00+00:00,2662.525,2659.6903287067944,2671.029013879617,2024-09-30 01:00:00+00:00,2659.6903287067944,stop,-1.0,3.0241674603371487,2662.308,1727365500000000000,1,0.14153611883624603,-1.141536118836246
long,2024-09-30 01:45:00+00:00,2652.565,2646.2275372911413,2671.5773881265764,2024-09-30 10:15:00+00:00,2646.2275372911413,stop,-1.0,3.0473175606272136,2651.215,1727250300000000000,1,0.06349005848490707,-1.063490058484907
short,2024-10-03 15:30:00+00:00,2648.664,2655.905688939263,2626.9389331822113,2024-10-03 16:30:00+00:00,2655.905688939263,stop,-1.0,4.866254511513928,2652.148,1727887500000000000,-1,0.068121225547407,-1.068121225547407
short,2024-10-03 17:30:00+00:00,2657.195,2661.838362362844,2643.2649129114693,2024-10-04 02:30:00+00:00,2661.838362362844,stop,-1.0,1.8859308890947715,2657.878,1727929800000000000,-1,0.07414811025945639,-1.0741481102594563
short,2024-10-04 03:45:00+00:00,2660.985,2662.330274690942,2656.949175927174,2024-10-04 04:15:00+00:00,2662.330274690942,stop,-1.0,1.8088337205657543,2661.418,1727841600000000000,-1,0.25306481146233356,-1.2530648114623335
short,2024-10-04 04:30:00+00:00,2663.175,2666.274825107872,2653.875524676385,2024-10-04 05:15:00+00:00,2666.274825107872,stop,-1.0,1.8499231802654517,2663.194,1727880300000000000,-1,0.11048886536970427,-1.1104888653697043
short,2024-10-04 07:00:00+00:00,2660.265,2662.092218727073,2654.7833438187804,2024-10-04 07:15:00+00:00,2662.092218727073,stop,-1.0,2.1789389171304174,2660.495,1727683200000000000,-1,0.19644443247989388,-1.196444432479894
short,2024-10-04 09:30:00+00:00,2658.255,2660.1153421056197,2652.6739736831414,2024-10-04 10:30:00+00:00,2660.1153421056197,stop,-1.0,2.039017117746555,2658.435,1727253900000000000,-1,0.18918609368899628,-1.1891860936889962
short,2024-10-04 12:15:00+00:00,2656.308,2658.731254972861,2649.0382350814175,2024-10-04 12:30:00+00:00,2649.0382350814175,target,3.0,3.431003487425683,2656.485,1727687700000000000,-1,0.1031670223727454,2.8968329776272546
long,2024-10-22 05:30:00+00:00,2732.814,2730.8784163813634,2738.620750855909,2024-10-22 05:45:00+00:00,2730.8784163813634,stop,-1.0,2.288401676732233,2732.625,1729514700000000000,1,0.18827400703738992,-1.1882740070373898
long,2024-10-22 11:45:00+00:00,2731.885,2728.6024130061433,2741.732760981571,2024-10-22 13:45:00+00:00,2741.732760981571,target,3.0,3.3710578708463395,2731.405,1729586700000000000,1,0.07615944389831861,2.9238405561016814
long,2024-10-31 14:00:00+00:00,2752.528,2746.7079051331893,2769.988284600431,2024-10-31 14:30:00+00:00,2746.7079051331893,stop,-1.0,5.086123001547198,2749.705,1729678500000000000,1,0.08664912885753899,-1.086649128857539
long,2024-10-31 15:00:00+00:00,2734.465,2729.8530947133754,2748.3007158598743,2024-10-31 19:00:00+00:00,2748.3007158598743,target,3.0,4.0417144354166,2734.328,1729775700000000000,1,0.054207531261546114,2.945792468738454
long,2024-10-31 19:15:00+00:00,2748.145,2745.864172407277,2754.9874827781696,2024-10-31 19:45:00+00:00,2745.864172407277,stop,-1.0,3.805558897452732,2747.955,1729667700000000000,1,0.19303429434004954,-1.1930342943400496
long,2024-10-31 23:00:00+00:00,2746.315,2744.468553501918,2751.8543394942462,2024-11-01 04:00:00+00:00,2751.8543394942462,target,3.0,2.3935863611280386,2746.225,1730192400000000000,1,0.13539520384678352,2.8646047961532166
long,2024-11-01 15:00:00+00:00,2747.385,2740.7414311322186,2767.315706603345,2024-11-01 16:30:00+00:00,2740.7414311322186,stop,-1.0,4.90217625536145,2747.275,1730199600000000000,1,0.07452452478804483,-1.0745245247880448
long,2024-11-01 19:00:00+00:00,2736.485,2732.9016465501068,2747.23506034968,2024-11-03 23:00:00+00:00,2732.9016465501068,stop,-1.0,3.548483690274512,2735.705,1729765800000000000,1,0.11928049813965323,-1.1192804981396531
long,2024-12-12 13:15:00+00:00,2707.228,2699.8372755585665,2729.400173324301,2024-12-12 13:45:00+00:00,2699.8372755585665,stop,-1.0,4.372248819766782,2704.975,1732308300000000000,1,0.06340548138437191,-1.0634054813843719
long,2024-12-12 16:45:00+00:00,2683.394,2679.0667585519586,2696.3757243441232,2024-12-13 00:00:00+00:00,2679.0667585519586,stop,-1.0,2.416592716084683,2683.165,1731096000000000000,1,0.08569654368884382,-1.0856965436888437
long,2024-12-13 00:15:00+00:00,2680.635,2679.1437348862337,2685.1087953413,2024-12-13 00:45:00+00:00,2685.1087953413,target,3.0,2.404010275961367,2680.215,1731052800000000000,1,0.16764289440699642,2.8323571055930037
long,2024-12-13 01:45:00+00:00,2689.775,2685.1310537628196,2703.7068387115414,2024-12-13 02:15:00+00:00,2685.1310537628196,stop,-1.0,3.1765597633243945,2687.435,1729180800000000000,1,0.08803460834517289,-1.0880346083451728
long,2024-12-13 02:45:00+00:00,2686.475,2683.909808265303,2694.1705752040903,2024-12-13 06:30:00+00:00,2683.909808265303,stop,-1.0,2.936441510629582,2686.085,1731070800000000000,1,0.15469489869473066,-1.1546948986947307
long,2024-12-13 08:00:00+00:00,2683.825,2680.450155025948,2693.9495349221556,2024-12-13 08:45:00+00:00,2680.450155025948,stop,-1.0,3.343019203100644,2683.795,1729185300000000000,1,0.12360596215896351,-1.1236059621589636
long,2024-12-13 09:15:00+00:00,2673.048,2669.583353706137,2683.4419388815877,2024-12-13 09:45:00+00:00,2669.583353706137,stop,-1.0,3.61716876977709,2673.0,1729079100000000000,1,0.12435856417784623,-1.1243585641778462
long,2024-12-13 10:00:00+00:00,2669.335,2665.5052172712763,2680.8243481861714,2024-12-13 10:45:00+00:00,2665.5052172712763,stop,-1.0,3.4427775206581437,2668.658,1732532400000000000,1,0.11022528063193245,-1.1102252806319324
long,2024-12-13 11:15:00+00:00,2666.548,2663.0940366311356,2676.9098901065922,2024-12-13 12:00:00+00:00,2663.0940366311356,stop,-1.0,3.484695361266397,2666.375,1731294900000000000,1,0.12282549719189147,-1.1228254971918914
long,2024-12-13 12:45:00+00:00,2672.325,2669.3339544050255,2681.298136784923,2024-12-13 13:00:00+00:00,2669.3339544050255,stop,-1.0,3.712593508255102,2672.205,1733839200000000000,1,0.14564461208639265,-1.1456446120863926
long,2024-12-13 13:45:00+00:00,2661.898,2658.2516174266434,2672.8371477200703,2024-12-13 14:30:00+00:00,2658.2516174266434,stop,-1.0,4.030987261497562,2661.515,1730917800000000000,1,0.1238348840229339,-1.123834884022934
long,2024-12-13 18:00:00+00:00,2655.315,2653.0554974377774,2662.093507686668,2024-12-13 18:30:00+00:00,2653.0554974377774,stop,-1.0,3.6223798131914804,2655.025,1727980200000000000,1,0.19080261198530404,-1.1908026119853041
long,2024-12-13 20:15:00+00:00,2651.728,2648.5838928880007,2661.160321335998,2024-12-13 20:45:00+00:00,2648.5838928880007,stop,-1.0,3.1124847266641913,2651.705,1732156200000000000,1,0.129010947109646,-1.129010947109646
